optimalThreads,typeOp,matrixSize,numOp,numVar,varType,exeTime,isIterative,memoryPattern,complexity,matrixType
2,Squareroot,150,22500,2,mixed,0.001,0,1,2.0,2
1,Ludecomposition,150,1125000,3,int,0.009,0,0,3.0,2
3,Eigenvalue,150,2250000,2,mixed,0.004,1,1,2.0,2
6,Multiplication,160,4096000,3,int,0.012,0,0,3.0,2
1,Addition,160,25600,3,int,0.0,0,0,2.0,2
1,Transposition,160,25600,2,int,0.0,0,1,2.0,2
1,Determinant,160,4096000,1,int,0.008,0,0,3.0,2
1,Scaling,160,25600,2,int,0.001,0,1,2.0,2
3,Exponential,160,25600,2,mixed,0.001,0,1,2.0,2
7,Logarithm,160,25600,2,mixed,0.001,0,1,2.0,2
2,Squareroot,160,25600,2,mixed,0.0,0,1,2.0,2
1,Ludecomposition,160,1365333,3,int,0.01,0,0,3.0,2
3,Eigenvalue,160,2560000,2,mixed,0.003,1,1,2.0,2
8,Multiplication,170,4913000,3,int,0.009,0,0,3.0,2
1,Addition,170,28900,3,int,0.001,0,0,2.0,2
1,Transposition,170,28900,2,int,0.0,0,1,2.0,2
1,Determinant,170,4913000,1,int,0.009,0,0,3.0,2
1,Scaling,170,28900,2,int,0.0,0,1,2.0,2
3,Exponential,170,28900,2,mixed,0.001,0,1,2.0,2
8,Logarithm,170,28900,2,mixed,0.001,0,1,2.0,2
2,Squareroot,170,28900,2,mixed,0.0,0,1,2.0,2
1,Ludecomposition,170,1637666,3,int,0.013,0,0,3.0,2
1,Eigenvalue,170,2890000,2,mixed,0.005,1,1,2.0,2
8,Multiplication,180,5832000,3,int,0.01,0,0,3.0,2
1,Addition,180,32400,3,int,0.0,0,0,2.0,2
1,Transposition,180,32400,2,int,0.001,0,1,2.0,2
1,Determinant,180,5832000,1,int,0.011,0,0,3.0,2
1,Scaling,180,32400,2,int,0.0,0,1,2.0,2
3,Exponential,180,32400,2,mixed,0.0,0,1,2.0,2
7,Logarithm,180,32400,2,mixed,0.0,0,1,2.0,2
2,Squareroot,180,32400,2,mixed,0.0,0,1,2.0,2
1,Ludecomposition,180,1944000,3,int,0.016,0,0,3.0,2
2,Eigenvalue,180,3240000,2,mixed,0.004,1,1,2.0,2
8,Multiplication,190,6859000,3,int,0.012,0,0,3.0,2
2,Addition,190,36100,3,int,0.0,0,0,2.0,2
1,Transposition,190,36100,2,int,0.0,0,1,2.0,2
1,Determinant,190,6859000,1,int,0.013,0,0,3.0,2
1,Scaling,190,36100,2,int,0.0,0,1,2.0,2
3,Exponential,190,36100,2,mixed,0.0,0,1,2.0,2
3,Logarithm,190,36100,2,mixed,0.001,0,1,2.0,2
2,Squareroot,190,36100,2,mixed,0.001,0,1,2.0,2
4,Ludecomposition,190,2286333,3,int,0.017,0,0,3.0,2
3,Eigenvalue,190,3610000,2,mixed,0.006,1,1,2.0,2
8,Multiplication,200,8000000,3,int,0.014,0,0,3.0,2
1,Addition,200,40000,3,int,0.0,0,0,2.0,2
2,Transposition,200,40000,2,int,0.0,0,1,2.0,2
1,Determinant,200,8000000,1,int,0.014,0,0,3.0,2
2,Scaling,200,40000,2,int,0.0,0,1,2.0,2
2,Exponential,200,40000,2,mixed,0.001,0,1,2.0,2
3,Logarithm,200,40000,2,mixed,0.001,0,1,2.0,2
4,Squareroot,200,40000,2,mixed,0.001,0,1,2.0,2
3,Ludecomposition,200,2666666,3,int,0.015,0,0,3.0,2
2,Eigenvalue,200,4000000,2,mixed,0.006,1,1,2.0,2
6,Multiplication,210,9261000,3,int,0.031,0,0,3.0,2
2,Addition,210,44100,3,int,0.0,0,0,2.0,2
1,Transposition,210,44100,2,int,0.0,0,1,2.0,2
1,Determinant,210,9261000,1,int,0.017,0,0,3.0,2
1,Scaling,210,44100,2,int,0.0,0,1,2.0,2
7,Exponential,210,44100,2,mixed,0.001,0,1,2.0,2
6,Logarithm,210,44100,2,mixed,0.001,0,1,2.0,2
2,Squareroot,210,44100,2,mixed,0.0,0,1,2.0,2
4,Ludecomposition,210,3087000,3,int,0.02,0,0,3.0,2
4,Eigenvalue,210,4410000,2,mixed,0.004,1,1,2.0,2
8,Multiplication,220,10648000,3,int,0.018,0,0,3.0,2
1,Addition,220,48400,3,int,0.0,0,0,2.0,2
1,Transposition,220,48400,2,int,0.001,0,1,2.0,2
4,Determinant,220,10648000,1,int,0.017,0,0,3.0,2
2,Scaling,220,48400,2,int,0.0,0,1,2.0,2
5,Exponential,220,48400,2,mixed,0.0,0,1,2.0,2
2,Logarithm,220,48400,2,mixed,0.002,0,1,2.0,2
4,Squareroot,220,48400,2,mixed,0.0,0,1,2.0,2
3,Ludecomposition,220,3549333,3,int,0.02,0,0,3.0,2
4,Eigenvalue,220,4840000,2,mixed,0.004,1,1,2.0,2
8,Multiplication,230,12167000,3,int,0.021,0,0,3.0,2
1,Addition,230,52900,3,int,0.0,0,0,2.0,2
1,Transposition,230,52900,2,int,0.001,0,1,2.0,2
4,Determinant,230,12167000,1,int,0.019,0,0,3.0,2
1,Scaling,230,52900,2,int,0.001,0,1,2.0,2
5,Exponential,230,52900,2,mixed,0.001,0,1,2.0,2
3,Logarithm,230,52900,2,mixed,0.002,0,1,2.0,2
2,Squareroot,230,52900,2,mixed,0.001,0,1,2.0,2
3,Ludecomposition,230,4055666,3,int,0.023,0,0,3.0,2
4,Eigenvalue,230,5290000,2,mixed,0.004,1,1,2.0,2
8,Multiplication,240,13824000,3,int,0.024,0,0,3.0,2
1,Addition,240,57600,3,int,0.0,0,0,2.0,2
1,Transposition,240,57600,2,int,0.001,0,1,2.0,2
4,Determinant,240,13824000,1,int,0.02,0,0,3.0,2
1,Scaling,240,57600,2,int,0.0,0,1,2.0,2
1,Exponential,240,57600,2,mixed,0.003,0,1,2.0,2
7,Logarithm,240,57600,2,mixed,0.002,0,1,2.0,2
4,Squareroot,240,57600,2,mixed,0.0,0,1,2.0,2
3,Ludecomposition,240,4608000,3,int,0.022,0,0,3.0,2
8,Eigenvalue,240,5760000,2,mixed,0.004,1,1,2.0,2
8,Multiplication,250,15625000,3,int,0.021,0,0,3.0,2
1,Addition,250,62500,3,int,0.0,0,0,2.0,2
2,Transposition,250,62500,2,int,0.0,0,1,2.0,2
4,Determinant,250,15625000,1,int,0.015,0,0,3.0,2
1,Scaling,250,62500,2,int,0.0,0,1,2.0,2
5,Exponential,250,62500,2,mixed,0.0,0,1,2.0,2
3,Logarithm,250,62500,2,mixed,0.001,0,1,2.0,2
2,Squareroot,250,62500,2,mixed,0.001,0,1,2.0,2
3,Ludecomposition,250,5208333,3,int,0.017,0,0,3.0,2
6,Eigenvalue,250,6250000,2,mixed,0.004,1,1,2.0,2
8,Multiplication,260,17576000,3,int,0.02,0,0,3.0,2
2,Addition,260,67600,3,int,0.001,0,0,2.0,2
1,Transposition,260,67600,2,int,0.001,0,1,2.0,2
5,Determinant,260,17576000,1,int,0.019,0,0,3.0,2
2,Scaling,260,67600,2,int,0.0,0,1,2.0,2
7,Exponential,260,67600,2,mixed,0.0,0,1,2.0,2
6,Logarithm,260,67600,2,mixed,0.0,0,1,2.0,2
3,Squareroot,260,67600,2,mixed,0.001,0,1,2.0,2
5,Ludecomposition,260,5858666,3,int,0.016,0,0,3.0,2
5,Eigenvalue,260,6760000,2,mixed,0.003,1,1,2.0,2
8,Multiplication,270,19683000,3,int,0.02,0,0,3.0,2
1,Addition,270,72900,3,int,0.0,0,0,2.0,2
1,Transposition,270,72900,2,int,0.0,0,1,2.0,2
4,Determinant,270,19683000,1,int,0.016,0,0,3.0,2
2,Scaling,270,72900,2,int,0.0,0,1,2.0,2
2,Exponential,270,72900,2,mixed,0.0,0,1,2.0,2
2,Logarithm,270,72900,2,mixed,0.001,0,1,2.0,2
2,Squareroot,270,72900,2,mixed,0.0,0,1,2.0,2
3,Ludecomposition,270,6561000,3,int,0.018,0,0,3.0,2
2,Eigenvalue,270,7290000,2,mixed,0.005,1,1,2.0,2
8,Multiplication,280,21952000,3,int,0.023,0,0,3.0,2
2,Addition,280,78400,3,int,0.001,0,0,2.0,2
1,Transposition,280,78400,2,int,0.0,0,1,2.0,2
5,Determinant,280,21952000,1,int,0.018,0,0,3.0,2
1,Scaling,280,78400,2,int,0.0,0,1,2.0,2
6,Exponential,280,78400,2,mixed,0.0,0,1,2.0,2
8,Logarithm,280,78400,2,mixed,0.001,0,1,2.0,2
3,Squareroot,280,78400,2,mixed,0.0,0,1,2.0,2
2,Ludecomposition,280,7317333,3,int,0.023,0,0,3.0,2
3,Eigenvalue,280,7840000,2,mixed,0.005,1,1,2.0,2
8,Multiplication,290,24389000,3,int,0.026,0,0,3.0,2
1,Addition,290,84100,3,int,0.0,0,0,2.0,2
1,Transposition,290,84100,2,int,0.0,0,1,2.0,2
5,Determinant,290,24389000,1,int,0.017,0,0,3.0,2
1,Scaling,290,84100,2,int,0.0,0,1,2.0,2
6,Exponential,290,84100,2,mixed,0.001,0,1,2.0,2
7,Logarithm,290,84100,2,mixed,0.001,0,1,2.0,2
3,Squareroot,290,84100,2,mixed,0.001,0,1,2.0,2
6,Ludecomposition,290,8129666,3,int,0.027,0,0,3.0,2
5,Eigenvalue,290,8410000,2,mixed,0.005,1,1,2.0,2
8,Multiplication,300,27000000,3,int,0.03,0,0,3.0,2
2,Addition,300,90000,3,int,0.0,0,0,2.0,2
2,Transposition,300,90000,2,int,0.001,0,1,2.0,2
4,Determinant,300,27000000,1,int,0.019,0,0,3.0,2
1,Scaling,300,90000,2,int,0.0,0,1,2.0,2
4,Exponential,300,90000,2,mixed,0.001,0,1,2.0,2
3,Logarithm,300,90000,2,mixed,0.001,0,1,2.0,2
4,Squareroot,300,90000,2,mixed,0.001,0,1,2.0,2
3,Ludecomposition,300,9000000,3,int,0.023,0,0,3.0,2
6,Eigenvalue,300,9000000,2,mixed,0.003,1,1,2.0,2
8,Multiplication,310,29791000,3,int,0.031,0,0,3.0,2
2,Addition,310,96100,3,int,0.001,0,0,2.0,2
2,Transposition,310,96100,2,int,0.0,0,1,2.0,2
5,Determinant,310,29791000,1,int,0.019,0,0,3.0,2
2,Scaling,310,96100,2,int,0.0,0,1,2.0,2
6,Exponential,310,96100,2,mixed,0.0,0,1,2.0,2
5,Logarithm,310,96100,2,mixed,0.001,0,1,2.0,2
5,Squareroot,310,96100,2,mixed,0.0,0,1,2.0,2
3,Ludecomposition,310,9930333,3,int,0.025,0,0,3.0,2
3,Eigenvalue,310,9610000,2,mixed,0.004,1,1,2.0,2
7,Multiplication,320,32768000,3,int,0.043,0,0,3.0,2
2,Addition,320,102400,3,int,0.001,0,0,2.0,2
2,Transposition,320,102400,2,int,0.001,0,1,2.0,2
5,Determinant,320,32768000,1,int,0.021,0,0,3.0,2
2,Scaling,320,102400,2,int,0.0,0,1,2.0,2
2,Exponential,320,102400,2,mixed,0.002,0,1,2.0,2
5,Logarithm,320,102400,2,mixed,0.001,0,1,2.0,2
4,Squareroot,320,102400,2,mixed,0.0,0,1,2.0,2
4,Ludecomposition,320,10922666,3,int,0.024,0,0,3.0,2
8,Eigenvalue,320,10240000,2,mixed,0.005,1,1,2.0,2
8,Multiplication,330,35937000,3,int,0.036,0,0,3.0,2
1,Addition,330,108900,3,int,0.0,0,0,2.0,2
1,Transposition,330,108900,2,int,0.0,0,1,2.0,2
5,Determinant,330,35937000,1,int,0.02,0,0,3.0,2
1,Scaling,330,108900,2,int,0.0,0,1,2.0,2
5,Exponential,330,108900,2,mixed,0.0,0,1,2.0,2
5,Logarithm,330,108900,2,mixed,0.001,0,1,2.0,2
4,Squareroot,330,108900,2,mixed,0.0,0,1,2.0,2
3,Ludecomposition,330,11979000,3,int,0.029,0,0,3.0,2
7,Eigenvalue,330,10890000,2,mixed,0.005,1,1,2.0,2
8,Multiplication,340,39304000,3,int,0.041,0,0,3.0,2
3,Addition,340,115600,3,int,0.001,0,0,2.0,2
1,Transposition,340,115600,2,int,0.0,0,1,2.0,2
5,Determinant,340,39304000,1,int,0.031,0,0,3.0,2
3,Scaling,340,115600,2,int,0.001,0,1,2.0,2
6,Exponential,340,115600,2,mixed,0.0,0,1,2.0,2
8,Logarithm,340,115600,2,mixed,0.001,0,1,2.0,2
5,Squareroot,340,115600,2,mixed,0.001,0,1,2.0,2
4,Ludecomposition,340,13101333,3,int,0.036,0,0,3.0,2
4,Eigenvalue,340,11560000,2,mixed,0.004,1,1,2.0,2
8,Multiplication,350,42875000,3,int,0.044,0,0,3.0,2
1,Addition,350,122500,3,int,0.001,0,0,2.0,2
2,Transposition,350,122500,2,int,0.0,0,1,2.0,2
5,Determinant,350,42875000,1,int,0.032,0,0,3.0,2
1,Scaling,350,122500,2,int,0.001,0,1,2.0,2
2,Exponential,350,122500,2,mixed,0.001,0,1,2.0,2
5,Logarithm,350,122500,2,mixed,0.001,0,1,2.0,2
5,Squareroot,350,122500,2,mixed,0.0,0,1,2.0,2
4,Ludecomposition,350,14291666,3,int,0.029,0,0,3.0,2
8,Eigenvalue,350,12250000,2,mixed,0.004,1,1,2.0,2
8,Multiplication,360,46656000,3,int,0.048,0,0,3.0,2
2,Addition,360,129600,3,int,0.0,0,0,2.0,2
1,Transposition,360,129600,2,int,0.001,0,1,2.0,2
4,Determinant,360,46656000,1,int,0.03,0,0,3.0,2
2,Scaling,360,129600,2,int,0.0,0,1,2.0,2
8,Exponential,360,129600,2,mixed,0.001,0,1,2.0,2
5,Logarithm,360,129600,2,mixed,0.001,0,1,2.0,2
5,Squareroot,360,129600,2,mixed,0.001,0,1,2.0,2
4,Ludecomposition,360,15552000,3,int,0.031,0,0,3.0,2
7,Eigenvalue,360,12960000,2,mixed,0.005,1,1,2.0,2
8,Multiplication,370,50653000,3,int,0.052,0,0,3.0,2
4,Addition,370,136900,3,int,0.0,0,0,2.0,2
1,Transposition,370,136900,2,int,0.001,0,1,2.0,2
4,Determinant,370,50653000,1,int,0.029,0,0,3.0,2
1,Scaling,370,136900,2,int,0.001,0,1,2.0,2
4,Exponential,370,136900,2,mixed,0.001,0,1,2.0,2
4,Logarithm,370,136900,2,mixed,0.002,0,1,2.0,2
4,Squareroot,370,136900,2,mixed,0.0,0,1,2.0,2
7,Ludecomposition,370,16884333,3,int,0.039,0,0,3.0,2
5,Eigenvalue,370,13690000,2,mixed,0.003,1,1,2.0,2
8,Multiplication,380,54872000,3,int,0.057,0,0,3.0,2
3,Addition,380,144400,3,int,0.0,0,0,2.0,2
1,Transposition,380,144400,2,int,0.001,0,1,2.0,2
3,Determinant,380,54872000,1,int,0.033,0,0,3.0,2
1,Scaling,380,144400,2,int,0.0,0,1,2.0,2
7,Exponential,380,144400,2,mixed,0.001,0,1,2.0,2
5,Logarithm,380,144400,2,mixed,0.002,0,1,2.0,2
8,Squareroot,380,144400,2,mixed,0.0,0,1,2.0,2
7,Ludecomposition,380,18290666,3,int,0.04,0,0,3.0,2
8,Eigenvalue,380,14440000,2,mixed,0.005,1,1,2.0,2
8,Multiplication,390,59319000,3,int,0.062,0,0,3.0,2
1,Addition,390,152100,3,int,0.001,0,0,2.0,2
2,Transposition,390,152100,2,int,0.0,0,1,2.0,2
5,Determinant,390,59319000,1,int,0.041,0,0,3.0,2
3,Scaling,390,152100,2,int,0.001,0,1,2.0,2
3,Exponential,390,152100,2,mixed,0.001,0,1,2.0,2
5,Logarithm,390,152100,2,mixed,0.001,0,1,2.0,2
7,Squareroot,390,152100,2,mixed,0.001,0,1,2.0,2
6,Ludecomposition,390,19773000,3,int,0.045,0,0,3.0,2
8,Eigenvalue,390,15210000,2,mixed,0.005,1,1,2.0,2
8,Multiplication,400,64000000,3,int,0.065,0,0,3.0,2
2,Addition,400,160000,3,int,0.001,0,0,2.0,2
2,Transposition,400,160000,2,int,0.0,0,1,2.0,2
4,Determinant,400,64000000,1,int,0.032,0,0,3.0,2
2,Scaling,400,160000,2,int,0.0,0,1,2.0,2
5,Exponential,400,160000,2,mixed,0.001,0,1,2.0,2
4,Logarithm,400,160000,2,mixed,0.002,0,1,2.0,2
6,Squareroot,400,160000,2,mixed,0.002,0,1,2.0,2
8,Ludecomposition,400,21333333,3,int,0.043,0,0,3.0,2
5,Eigenvalue,400,16000000,2,mixed,0.004,1,1,2.0,2
8,Multiplication,410,68921000,3,int,0.073,0,0,3.0,2
3,Addition,410,168100,3,int,0.001,0,0,2.0,2
2,Transposition,410,168100,2,int,0.0,0,1,2.0,2
4,Determinant,410,68921000,1,int,0.037,0,0,3.0,2
2,Scaling,410,168100,2,int,0.0,0,1,2.0,2
7,Exponential,410,168100,2,mixed,0.001,0,1,2.0,2
5,Logarithm,410,168100,2,mixed,0.001,0,1,2.0,2
3,Squareroot,410,168100,2,mixed,0.001,0,1,2.0,2
8,Ludecomposition,410,22973666,3,int,0.045,0,0,3.0,2
5,Eigenvalue,410,16810000,2,mixed,0.005,1,1,2.0,2
8,Multiplication,420,74088000,3,int,0.075,0,0,3.0,2
2,Addition,420,176400,3,int,0.0,0,0,2.0,2
2,Transposition,420,176400,2,int,0.0,0,1,2.0,2
7,Determinant,420,74088000,1,int,0.044,0,0,3.0,2
3,Scaling,420,176400,2,int,0.0,0,1,2.0,2
6,Exponential,420,176400,2,mixed,0.001,0,1,2.0,2
6,Logarithm,420,176400,2,mixed,0.002,0,1,2.0,2
6,Squareroot,420,176400,2,mixed,0.001,0,1,2.0,2
8,Ludecomposition,420,24696000,3,int,0.047,0,0,3.0,2
5,Eigenvalue,420,17640000,2,mixed,0.005,1,1,2.0,2
8,Multiplication,430,79507000,3,int,0.082,0,0,3.0,2
4,Addition,430,184900,3,int,0.0,0,0,2.0,2
1,Transposition,430,184900,2,int,0.001,0,1,2.0,2
7,Determinant,430,79507000,1,int,0.045,0,0,3.0,2
2,Scaling,430,184900,2,int,0.0,0,1,2.0,2
4,Exponential,430,184900,2,mixed,0.001,0,1,2.0,2
8,Logarithm,430,184900,2,mixed,0.001,0,1,2.0,2
8,Squareroot,430,184900,2,mixed,0.001,0,1,2.0,2
8,Ludecomposition,430,26502333,3,int,0.049,0,0,3.0,2
8,Eigenvalue,430,18490000,2,mixed,0.005,1,1,2.0,2
8,Multiplication,440,85184000,3,int,0.087,0,0,3.0,2
2,Addition,440,193600,3,int,0.0,0,0,2.0,2
2,Transposition,440,193600,2,int,0.001,0,1,2.0,2
7,Determinant,440,85184000,1,int,0.048,0,0,3.0,2
3,Scaling,440,193600,2,int,0.001,0,1,2.0,2
6,Exponential,440,193600,2,mixed,0.001,0,1,2.0,2
7,Logarithm,440,193600,2,mixed,0.001,0,1,2.0,2
8,Squareroot,440,193600,2,mixed,0.001,0,1,2.0,2
8,Ludecomposition,440,28394666,3,int,0.053,0,0,3.0,2
6,Eigenvalue,440,19360000,2,mixed,0.007,1,1,2.0,2
8,Multiplication,450,91125000,3,int,0.098,0,0,3.0,2
4,Addition,450,202500,3,int,0.0,0,0,2.0,2
2,Transposition,450,202500,2,int,0.001,0,1,2.0,2
4,Determinant,450,91125000,1,int,0.042,0,0,3.0,2
3,Scaling,450,202500,2,int,0.0,0,1,2.0,2
6,Exponential,450,202500,2,mixed,0.001,0,1,2.0,2
6,Logarithm,450,202500,2,mixed,0.001,0,1,2.0,2
6,Squareroot,450,202500,2,mixed,0.001,0,1,2.0,2
8,Ludecomposition,450,30375000,3,int,0.056,0,0,3.0,2
5,Eigenvalue,450,20250000,2,mixed,0.005,1,1,2.0,2
8,Multiplication,460,97336000,3,int,0.103,0,0,3.0,2
5,Addition,460,211600,3,int,0.0,0,0,2.0,2
3,Transposition,460,211600,2,int,0.001,0,1,2.0,2
8,Determinant,460,97336000,1,int,0.052,0,0,3.0,2
3,Scaling,460,211600,2,int,0.0,0,1,2.0,2
4,Exponential,460,211600,2,mixed,0.001,0,1,2.0,2
8,Logarithm,460,211600,2,mixed,0.002,0,1,2.0,2
3,Squareroot,460,211600,2,mixed,0.001,0,1,2.0,2
8,Ludecomposition,460,32445333,3,int,0.058,0,0,3.0,2
5,Eigenvalue,460,21160000,2,mixed,0.006,1,1,2.0,2
8,Multiplication,470,103823000,3,int,0.103,0,0,3.0,2
4,Addition,470,220900,3,int,0.001,0,0,2.0,2
4,Transposition,470,220900,2,int,0.001,0,1,2.0,2
8,Determinant,470,103823000,1,int,0.054,0,0,3.0,2
2,Scaling,470,220900,2,int,0.001,0,1,2.0,2
7,Exponential,470,220900,2,mixed,0.001,0,1,2.0,2
7,Logarithm,470,220900,2,mixed,0.002,0,1,2.0,2
3,Squareroot,470,220900,2,mixed,0.001,0,1,2.0,2
8,Ludecomposition,470,34607666,3,int,0.061,0,0,3.0,2
8,Eigenvalue,470,22090000,2,mixed,0.006,1,1,2.0,2
8,Multiplication,480,110592000,3,int,0.118,0,0,3.0,2
4,Addition,480,230400,3,int,0.001,0,0,2.0,2
2,Transposition,480,230400,2,int,0.0,0,1,2.0,2
8,Determinant,480,110592000,1,int,0.057,0,0,3.0,2
2,Scaling,480,230400,2,int,0.001,0,1,2.0,2
7,Exponential,480,230400,2,mixed,0.001,0,1,2.0,2
5,Logarithm,480,230400,2,mixed,0.002,0,1,2.0,2
8,Squareroot,480,230400,2,mixed,0.001,0,1,2.0,2
8,Ludecomposition,480,36864000,3,int,0.063,0,0,3.0,2
5,Eigenvalue,480,23040000,2,mixed,0.006,1,1,2.0,2
8,Multiplication,490,117649000,3,int,0.12,0,0,3.0,2
3,Addition,490,240100,3,int,0.001,0,0,2.0,2
2,Transposition,490,240100,2,int,0.001,0,1,2.0,2
8,Determinant,490,117649000,1,int,0.058,0,0,3.0,2
3,Scaling,490,240100,2,int,0.0,0,1,2.0,2
5,Exponential,490,240100,2,mixed,0.002,0,1,2.0,2
7,Logarithm,490,240100,2,mixed,0.002,0,1,2.0,2
6,Squareroot,490,240100,2,mixed,0.001,0,1,2.0,2
8,Ludecomposition,490,39216333,3,int,0.066,0,0,3.0,2
5,Eigenvalue,490,24010000,2,mixed,0.006,1,1,2.0,2
8,Multiplication,500,125000000,3,int,0.131,0,0,3.0,2
6,Addition,500,250000,3,int,0.001,0,0,2.0,2
2,Transposition,500,250000,2,int,0.0,0,1,2.0,2
8,Determinant,500,125000000,1,int,0.062,0,0,3.0,2
3,Scaling,500,250000,2,int,0.0,0,1,2.0,2
4,Exponential,500,250000,2,mixed,0.002,0,1,2.0,2
7,Logarithm,500,250000,2,mixed,0.002,0,1,2.0,2
7,Squareroot,500,250000,2,mixed,0.001,0,1,2.0,2
8,Ludecomposition,500,41666666,3,int,0.069,0,0,3.0,2
4,Eigenvalue,500,25000000,2,mixed,0.007,1,1,2.0,2
8,Multiplication,510,132651000,3,int,0.136,0,0,3.0,2
4,Addition,510,260100,3,int,0.001,0,0,2.0,2
3,Transposition,510,260100,2,int,0.001,0,1,2.0,2
8,Determinant,510,132651000,1,int,0.064,0,0,3.0,2
3,Scaling,510,260100,2,int,0.0,0,1,2.0,2
8,Exponential,510,260100,2,mixed,0.001,0,1,2.0,2
8,Logarithm,510,260100,2,mixed,0.002,0,1,2.0,2
4,Squareroot,510,260100,2,mixed,0.001,0,1,2.0,2
8,Ludecomposition,510,44217000,3,int,0.073,0,0,3.0,2
5,Eigenvalue,510,26010000,2,mixed,0.006,1,1,2.0,2
8,Multiplication,520,140608000,3,int,0.153,0,0,3.0,2
5,Addition,520,270400,3,int,0.001,0,0,2.0,2
2,Transposition,520,270400,2,int,0.001,0,1,2.0,2
3,Determinant,520,140608000,1,int,0.069,0,0,3.0,2
5,Scaling,520,270400,2,int,0.001,0,1,2.0,2
8,Exponential,520,270400,2,mixed,0.002,0,1,2.0,2
7,Logarithm,520,270400,2,mixed,0.002,0,1,2.0,2
5,Squareroot,520,270400,2,mixed,0.001,0,1,2.0,2
8,Ludecomposition,520,46869333,3,int,0.075,0,0,3.0,2
5,Eigenvalue,520,27040000,2,mixed,0.007,1,1,2.0,2
8,Multiplication,530,148877000,3,int,0.156,0,0,3.0,2
4,Addition,530,280900,3,int,0.001,0,0,2.0,2
5,Transposition,530,280900,2,int,0.001,0,1,2.0,2
8,Determinant,530,148877000,1,int,0.069,0,0,3.0,2
3,Scaling,530,280900,2,int,0.0,0,1,2.0,2
7,Exponential,530,280900,2,mixed,0.001,0,1,2.0,2
7,Logarithm,530,280900,2,mixed,0.002,0,1,2.0,2
6,Squareroot,530,280900,2,mixed,0.001,0,1,2.0,2
8,Ludecomposition,530,49625666,3,int,0.079,0,0,3.0,2
5,Eigenvalue,530,28090000,2,mixed,0.006,1,1,2.0,2
8,Multiplication,540,157464000,3,int,0.163,0,0,3.0,2
6,Addition,540,291600,3,int,0.0,0,0,2.0,2
6,Transposition,540,291600,2,int,0.001,0,1,2.0,2
8,Determinant,540,157464000,1,int,0.072,0,0,3.0,2
3,Scaling,540,291600,2,int,0.0,0,1,2.0,2
6,Exponential,540,291600,2,mixed,0.001,0,1,2.0,2
8,Logarithm,540,291600,2,mixed,0.002,0,1,2.0,2
4,Squareroot,540,291600,2,mixed,0.002,0,1,2.0,2
8,Ludecomposition,540,52488000,3,int,0.081,0,0,3.0,2
5,Eigenvalue,540,29160000,2,mixed,0.005,1,1,2.0,2
8,Multiplication,550,166375000,3,int,0.161,0,0,3.0,2
6,Addition,550,302500,3,int,0.001,0,0,2.0,2
2,Transposition,550,302500,2,int,0.002,0,1,2.0,2
7,Determinant,550,166375000,1,int,0.077,0,0,3.0,2
2,Scaling,550,302500,2,int,0.001,0,1,2.0,2
7,Exponential,550,302500,2,mixed,0.001,0,1,2.0,2
8,Logarithm,550,302500,2,mixed,0.002,0,1,2.0,2
6,Squareroot,550,302500,2,mixed,0.001,0,1,2.0,2
8,Ludecomposition,550,55458333,3,int,0.085,0,0,3.0,2
5,Eigenvalue,550,30250000,2,mixed,0.008,1,1,2.0,2
8,Multiplication,560,175616000,3,int,0.191,0,0,3.0,2
7,Addition,560,313600,3,int,0.0,0,0,2.0,2
2,Transposition,560,313600,2,int,0.0,0,1,2.0,2
4,Determinant,560,175616000,1,int,0.074,0,0,3.0,2
4,Scaling,560,313600,2,int,0.0,0,1,2.0,2
5,Exponential,560,313600,2,mixed,0.002,0,1,2.0,2
7,Logarithm,560,313600,2,mixed,0.003,0,1,2.0,2
4,Squareroot,560,313600,2,mixed,0.001,0,1,2.0,2
8,Ludecomposition,560,58538666,3,int,0.088,0,0,3.0,2
5,Eigenvalue,560,31360000,2,mixed,0.007,1,1,2.0,2
8,Multiplication,570,185193000,3,int,0.167,0,0,3.0,2
5,Addition,570,324900,3,int,0.0,0,0,2.0,2
3,Transposition,570,324900,2,int,0.0,0,1,2.0,2
8,Determinant,570,185193000,1,int,0.08,0,0,3.0,2
4,Scaling,570,324900,2,int,0.001,0,1,2.0,2
8,Exponential,570,324900,2,mixed,0.001,0,1,2.0,2
8,Logarithm,570,324900,2,mixed,0.003,0,1,2.0,2
5,Squareroot,570,324900,2,mixed,0.001,0,1,2.0,2
8,Ludecomposition,570,61731000,3,int,0.091,0,0,3.0,2
5,Eigenvalue,570,32490000,2,mixed,0.007,1,1,2.0,2
8,Multiplication,580,195112000,3,int,0.193,0,0,3.0,2
7,Addition,580,336400,3,int,0.001,0,0,2.0,2
8,Transposition,580,336400,2,int,0.001,0,1,2.0,2
8,Determinant,580,195112000,1,int,0.083,0,0,3.0,2
4,Scaling,580,336400,2,int,0.001,0,1,2.0,2
8,Exponential,580,336400,2,mixed,0.002,0,1,2.0,2
8,Logarithm,580,336400,2,mixed,0.002,0,1,2.0,2
5,Squareroot,580,336400,2,mixed,0.002,0,1,2.0,2
8,Ludecomposition,580,65037333,3,int,0.101,0,0,3.0,2
8,Eigenvalue,580,33640000,2,mixed,0.008,1,1,2.0,2
7,Multiplication,590,205379000,3,int,0.226,0,0,3.0,2
2,Addition,590,348100,3,int,0.002,0,0,2.0,2
